0,1,2,3,4,5,6,7
0.0,45.0,500.0,1974.411,6000000.0,22.0,37.0,10.0
0.0,45.0,500.0,1347.79,6000000.0,22.0,37.0,1.0
0.0,45.0,500.0,1430.347,6000000.0,22.0,37.0,5.0
0.0,45.0,500.0,1215.505,6000000.0,22.0,37.0,10.0
0.0,45.0,500.0,1319.245,6000000.0,22.0,37.0,1.0
0.0,45.0,500.0,1385.0987,6000000.0,22.0,37.0,5.0
0.0,45.0,500.0,1210.715,6000000.0,22.0,37.0,10.0
2.0,5.0,1327.0,1240.192,10000000.0,22.0,22.0,0.0
2.0,5.0,1327.0,1059.551,10000000.0,22.0,22.0,1.0
2.0,5.0,1327.0,1274.433,10000000.0,22.0,22.0,4.0
2.0,5.0,1327.0,1315.53,10000000.0,22.0,22.0,7.0
4.0,34.47,1190.0,1190.0,2000000.0,22.0,22.0,0.5
4.0,68.95,1190.0,1190.0,2000000.0,22.0,22.0,0.5
4.0,137.9,1190.0,1190.0,2000000.0,22.0,22.0,0.5
2.0,34.47,1190.0,1190.0,2000000.0,22.0,22.0,0.5
4.0,34.47,1190.0,1190.0,2000000.0,22.0,22.0,0.5
6.0,34.47,1190.0,1190.0,2000000.0,22.0,22.0,0.5
4.0,34.47,1190.0,1190.0,4000000.0,22.0,22.0,0.5
4.0,68.95,1190.0,1190.0,4000000.0,22.0,22.0,0.5
4.0,137.9,1190.0,1190.0,4000000.0,22.0,22.0,0.5
4.0,34.47,1190.0,1190.0,8000000.0,22.0,22.0,0.5
4.0,68.95,1190.0,1190.0,8000000.0,22.0,22.0,0.5
4.0,137.9,1190.0,1190.0,8000000.0,22.0,22.0,0.5
4.0,34.47,1190.0,1103.19,2000000.0,22.0,22.0,0.5
4.0,68.95,1190.0,1103.19,2000000.0,22.0,22.0,0.5
4.0,137.9,1190.0,1103.19,2000000.0,22.0,22.0,0.5
4.0,34.47,1190.0,1103.19,2000000.0,22.0,22.0,1.0
4.0,68.95,1190.0,1103.19,2000000.0,22.0,22.0,1.0
4.0,137.9,1190.0,1103.19,2000000.0,22.0,22.0,1.0
4.0,34.47,1190.0,1103.19,2000000.0,22.0,22.0,3.0
4.0,68.95,1190.0,1103.19,2000000.0,22.0,22.0,3.0
4.0,137.9,1190.0,1103.19,2000000.0,22.0,22.0,3.0
4.0,34.7,1190.0,1227.6,2000000.0,22.0,22.0,0.5
4.0,34.7,1190.0,988.3332666666666,2000000.0,22.0,22.0,1.0
4.0,34.7,1190.0,1136.08,2000000.0,22.0,22.0,3.0
4.0,68.95,1190.0,1227.6,2000000.0,22.0,22.0,0.5
4.0,68.95,1190.0,988.3332666666666,2000000.0,22.0,22.0,1.0
4.0,68.95,1190.0,1136.08,2000000.0,22.0,22.0,3.0
4.0,137.9,1190.0,1227.6,2000000.0,22.0,22.0,0.5
4.0,137.9,1190.0,1043.3626,2000000.0,22.0,22.0,1.0
4.0,137.9,1190.0,1136.08,2000000.0,22.0,22.0,3.0
4.0,67.038,1270.0,1043.3626,2000000.0,22.0,22.0,1.0
4.0,67.03799999999998,1270.0,1046.1664,2000000.0,22.0,22.0,4.0
4.0,67.03799999999998,1270.0,1065.3609333333332,2000000.0,22.0,22.0,7.0
4.0,21.0,540.0,819.92,10000000.0,22.0,22.0,1.0
4.0,21.0,540.0,700.35,10000000.0,22.0,22.0,4.0
4.0,21.0,540.0,677.57,10000000.0,22.0,22.0,7.0
3.0,32.36666666666667,603.0,1105.56,6000000.0,22.0,22.0,1.0
3.0,32.36666666666667,603.0,934.1,6000000.0,22.0,22.0,1.0
3.0,32.36666666666667,603.0,838.11,6000000.0,22.0,22.0,1.0
3.0,32.36666666666667,603.0,1159.63,6000000.0,22.0,22.0,3.0
3.0,32.36666666666667,603.0,873.47,6000000.0,22.0,22.0,3.0
3.0,32.36666666666667,603.0,896.4,6000000.0,22.0,22.0,3.0
3.0,32.36666666666667,603.0,1160.49,6000000.0,22.0,22.0,7.0
3.0,32.36666666666667,603.0,968.59,6000000.0,22.0,22.0,7.0
3.0,32.36666666666667,603.0,950.61,6000000.0,22.0,22.0,7.0
4.0,147.4,260.0,173.84,10000000.0,22.0,22.0,0.0
4.0,196.35,260.0,301.1126333333333,10000000.0,22.0,22.0,7.0
4.0,196.35,260.0,304.1093,10000000.0,22.0,22.0,14.0
4.0,147.4,260.0,184.215,10000000.0,22.0,22.0,0.0
4.0,196.35,260.0,301.1126333333333,10000000.0,22.0,22.0,7.0
4.0,196.35,260.0,304.1093,10000000.0,22.0,22.0,14.0
4.0,149.56666666666666,260.0,226.11,10000000.0,22.0,22.0,0.0
4.0,196.35,260.0,301.1126333333333,10000000.0,22.0,22.0,7.0
4.0,196.35,260.0,304.1093,10000000.0,22.0,22.0,14.0
2.0,103.77093266666667,1600.0,930.16,1000000.0,22.0,22.0,1.0
2.0,88.64819866666669,1600.0,930.16,1000000.0,22.0,22.0,4.0
2.0,88.64819866666669,1600.0,930.16,1000000.0,22.0,22.0,7.0
2.0,103.77093266666667,1600.0,930.16,1000000.0,22.0,22.0,1.0
2.0,88.64819866666669,1600.0,930.16,1000000.0,22.0,22.0,4.0
2.0,88.64819866666669,1600.0,930.16,1000000.0,22.0,22.0,7.0
4.0,150.06666666666666,210.0,222.44,10000000.0,37.0,22.0,1.0
4.0,150.06666666666666,210.0,222.53,10000000.0,37.0,22.0,1.0
4.0,150.06666666666666,210.0,211.32,10000000.0,37.0,22.0,1.0
4.0,150.06666666666666,210.0,219.75,10000000.0,37.0,22.0,3.0
4.0,156.31666666666666,210.0,349.78,10000000.0,37.0,22.0,3.0
4.0,150.06666666666666,210.0,221.294,10000000.0,37.0,22.0,3.0
4.0,156.31666666666666,210.0,318.22,10000000.0,37.0,22.0,3.0
4.0,151.98333333333332,210.0,310.92,10000000.0,37.0,22.0,3.0
4.0,150.06666666666666,210.0,247.75,10000000.0,37.0,22.0,3.0
0.0,94.9,337.0,679.73,2500000.0,22.0,22.0,0.0
0.0,49.20666666666664,337.0,764.2386333333332,2500000.0,22.0,22.0,1.0
0.0,94.89999999999999,337.0,688.16,2500000.0,22.0,22.0,7.0
0.0,94.89999999999999,337.0,578.47,2500000.0,22.0,22.0,0.0
0.0,49.20666666666664,337.0,764.2386333333332,2500000.0,22.0,22.0,1.0
0.0,94.89999999999996,337.0,608.07,2500000.0,22.0,22.0,7.0
0.0,94.89999999999999,337.0,582.51,2500000.0,22.0,22.0,0.0
0.0,49.20666666666664,337.0,764.2386333333332,2500000.0,22.0,22.0,1.0
0.0,94.89999999999996,337.0,505.0,2500000.0,22.0,22.0,7.0
0.0,94.9,337.0,654.69,2500000.0,22.0,22.0,0.0
0.0,49.20666666666664,337.0,764.2386333333332,2500000.0,22.0,22.0,1.0
0.0,94.89999999999996,337.0,555.38,2500000.0,22.0,22.0,7.0
0.0,94.89999999999999,337.0,417.2,2500000.0,22.0,22.0,0.0
0.0,49.20666666666664,337.0,764.2386333333332,2500000.0,22.0,22.0,1.0
0.0,94.89999999999996,337.0,410.53,2500000.0,22.0,22.0,7.0
4.0,138.13333333333333,250.0,96.66,10000000.0,22.0,22.0,0.125
4.0,138.13333333333333,250.0,113.42,10000000.0,22.0,22.0,7.0
4.0,150.16666666666666,250.0,190.72,10000000.0,22.0,22.0,21.0
4.0,138.13333333333333,250.0,100.82,10000000.0,22.0,22.0,0.125
4.0,138.13333333333333,250.0,140.6,10000000.0,22.0,22.0,7.0
4.0,150.06666666666666,250.0,233.45,10000000.0,22.0,22.0,21.0
3.0,20.0,200.0,355.88,500000.0,35.0,22.0,1.0
3.0,20.0,200.0,441.07890000000003,500000.0,35.0,22.0,7.0
3.0,20.0,200.0,473.5059666666667,500000.0,35.0,22.0,14.0
3.0,20.0,200.0,608.54,500000.0,35.0,22.0,21.0
2.5,127.00366666666666,430.0,460.07833333333343,250000.0,25.0,25.0,0.0
2.5,127.00366666666666,430.0,460.07833333333343,250000.0,25.0,25.0,0.0
2.5,127.00366666666666,430.0,460.07833333333343,250000.0,25.0,25.0,0.0
2.5,127.00366666666666,430.0,460.07833333333343,250000.0,25.0,25.0,0.0
3.0,137.44500000000002,463.6666666666667,100.0,2000000.0,25.0,25.0,0.0
3.0,137.44500000000002,463.6666666666667,100.0,2000000.0,36.0,22.0,1.0
3.0,137.44500000000002,463.6666666666667,100.0,2000000.0,36.0,22.0,4.0
3.0,137.44500000000002,463.6666666666667,100.0,2000000.0,36.0,22.0,7.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,556.3986666666666,1000000.0,20.0,22.0,0.0
0.5,50.0,150.0,545.202,1000000.0,20.0,22.0,7.0
0.5,50.0,150.0,545.202,1000000.0,20.0,22.0,7.0
0.5,50.0,150.0,545.202,1000000.0,20.0,22.0,7.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,1.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,1.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,2.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,2.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,3.0
3.0,9.65266,250.0,638.3406666666667,1000000.0,22.0,22.0,3.0
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,0.0
3.0,275.79,250.0,436.7089999999999,1000000.0,22.0,22.0,0.0
3.0,275.79,400.0,436.7089999999999,1000000.0,22.0,22.0,0.0
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,0.25
3.0,275.79,250.0,436.7089999999999,1000000.0,22.0,22.0,0.25
3.0,275.79,400.0,436.7089999999999,1000000.0,22.0,22.0,0.25
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,1.0
3.0,275.79,250.0,436.7089999999999,1000000.0,22.0,22.0,1.0
3.0,275.79,400.0,436.7089999999999,1000000.0,22.0,22.0,1.0
3.0,34.4738,150.0,561.3986666666666,1000000.0,22.0,22.0,0.0
3.0,68.9476,150.0,549.732,1000000.0,22.0,22.0,0.0
3.0,137.895,150.0,404.94233333333335,1000000.0,22.0,22.0,0.0
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,0.0
3.0,34.4738,150.0,561.3986666666666,1000000.0,22.0,22.0,0.25
3.0,68.9476,150.0,549.732,1000000.0,22.0,22.0,0.25
3.0,137.895,150.0,404.94233333333335,1000000.0,22.0,22.0,0.25
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,0.25
3.0,34.4738,150.0,561.3986666666666,1000000.0,22.0,22.0,1.0
3.0,68.9476,150.0,549.732,1000000.0,22.0,22.0,1.0
3.0,137.895,150.0,404.94233333333335,1000000.0,22.0,22.0,1.0
3.0,275.79,150.0,416.60900000000004,1000000.0,22.0,22.0,1.0
1.0,132.15333333333334,260.0,277.7372,2000000.0,25.0,4.0,0.0
3.0,45.0,840.0,763.25,3363333.3333333335,22.0,22.0,1.0
3.0,45.0,840.0,763.25,3363333.3333333335,22.0,22.0,4.0
3.0,45.0,840.0,763.25,3363333.3333333335,22.0,22.0,7.0
3.0,150.0,840.0,766.8447666666667,10000000.0,22.0,22.0,0.0
3.0,300.0,840.0,766.8447666666667,10000000.0,22.0,22.0,0.0
3.0,150.0,250.0,314.76796666666667,10000000.0,22.0,22.0,0.0
3.0,300.0,250.0,336.44019999999995,10000000.0,22.0,22.0,0.0
1.5,50.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
1.5,70.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
1.5,100.0,101.6,537.5183333333333,1000000.0,22.0,22.0,0.0208
1.5,140.0,101.6,376.3196666666666,1000000.0,22.0,22.0,0.0208
1.5,50.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
1.5,70.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
1.5,100.0,101.6,537.5183333333333,1000000.0,22.0,22.0,0.0208
1.5,140.0,101.6,376.3196666666666,1000000.0,22.0,22.0,0.0208
1.5,60.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
1.5,60.0,101.6,546.001,1000000.0,22.0,22.0,0.0208
3.5,137.51666666666668,250.0,352.4556333333333,20000000.0,22.0,22.0,1.0
3.5,137.51666666666668,250.0,352.4556333333333,20000000.0,22.0,22.0,1.0
5.0,103.0,230.0,350.0,2680000.0,37.0,22.0,0.042
5.0,172.0,230.0,370.0,2680000.0,37.0,22.0,0.042
7.0,193.0,230.0,310.0,2996666.6666666665,37.0,22.0,0.042
2.5,10.0,200.0,966.7565233333333,5680000.0,10.0,22.0,0.0
2.5,10.0,200.0,966.7565233333333,5680000.0,10.0,22.0,1.0
2.5,10.0,200.0,967.3021900000001,5680000.0,10.0,22.0,3.0
2.5,10.0,200.0,969.7371899999999,5680000.0,10.0,22.0,7.0
2.5,10.0,200.0,969.7371899999999,5680000.0,10.0,22.0,14.0
2.5,10.0,200.0,966.7565233333333,5680000.0,10.0,22.0,0.0
2.5,10.0,200.0,966.7565233333333,5680000.0,10.0,22.0,1.0
2.5,10.0,200.0,967.3021900000001,5680000.0,10.0,22.0,3.0
2.5,10.0,200.0,969.7371899999999,5680000.0,10.0,22.0,7.0
2.5,10.0,200.0,969.7371899999999,5680000.0,10.0,22.0,14.0
1.5,55.16,250.0,440.08156666666673,500000.0,22.0,22.0,0.0
1.5,110.32,250.0,440.08156666666673,500000.0,22.0,22.0,0.0
1.5,165.47,250.0,440.08156666666673,500000.0,22.0,22.0,0.0
1.5,220.63,250.0,440.08156666666673,500000.0,22.0,22.0,0.0
4.0,9.0,250.0,638.3406666666667,1000000.0,22.0,22.0,0.0
6.0,25.0,250.0,638.3406666666667,1000000.0,22.0,22.0,0.0
4.0,9.0,250.0,638.3406666666667,1000000.0,22.0,22.0,0.0
6.0,25.0,250.0,638.3406666666667,1000000.0,22.0,22.0,0.0
10.0,71.40066666666667,1000.0,1500.0,5063333.333333333,22.0,22.0,15.0
1.0,132.15333333333334,250.0,415.0,2000000.0,4.0,4.0,0.0
1.0,132.15333333333334,250.0,415.0,2000000.0,25.0,10.0,0.0
1.0,132.15333333333334,250.0,415.0,2000000.0,25.0,25.0,0.0
1.0,98.248492,250.0,500.0,1000000.0,30.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,27.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,25.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,30.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,27.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,25.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,22.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,30.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,27.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,25.0,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,22.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,22.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,22.5,22.5,0.0
1.0,98.248492,250.0,500.0,1000000.0,22.5,22.5,0.0
1.0,250.0,340.0,973.0,1000000.0,15.0,4.0,3.0
1.0,98.248492,250.0,500.0,1000000.0,25.0,10.0,0.0
1.0,72.625532,250.0,500.0,1000000.0,20.0,10.0,0.0
1.0,72.625532,250.0,500.0,1000000.0,15.0,10.0,0.0
1.0,72.625532,250.0,500.0,1000000.0,10.0,10.0,0.0
0.5,94.216,210.0,210.0,500000.0,22.0,22.0,1.0
0.5,94.216,210.0,210.0,500000.0,22.0,22.0,7.0
5.0,100.0,300.0,300.0,3471666.6666666665,34.0,10.0,0.0
5.0,100.0,300.0,300.0,3471666.6666666665,37.0,10.0,0.0
5.0,100.0,300.0,300.0,3471666.6666666665,40.0,10.0,0.0
3.0,26.0,410.0,1014.53,3000000.0,22.0,22.0,0.0
3.0,26.0,410.0,618.9293,3000000.0,22.0,22.0,1.0
3.0,26.0,840.0,610.4276666666666,3000000.0,22.0,22.0,0.0
3.0,26.0,840.0,607.534,3000000.0,22.0,22.0,1.0
3.0,26.0,410.0,1113.08,3000000.0,22.0,22.0,0.0
3.0,26.0,410.0,618.9293,3000000.0,22.0,22.0,1.0
3.0,26.0,410.0,1014.53,10000000.0,22.0,22.0,0.0
3.0,26.0,410.0,421.73350000000005,10000000.0,22.0,22.0,1.0
3.0,26.0,410.0,435.98496666666665,10000000.0,22.0,22.0,7.0
3.0,26.0,840.0,766.8447666666668,10000000.0,22.0,22.0,0.0
3.0,26.0,840.0,766.8447666666668,10000000.0,22.0,22.0,1.0
3.0,26.0,840.0,766.8447666666669,10000000.0,22.0,22.0,7.0
3.0,26.0,410.0,1113.08,10000000.0,22.0,22.0,0.0
3.0,26.0,410.0,421.73350000000005,10000000.0,22.0,22.0,1.0
3.0,26.0,410.0,435.98496666666665,10000000.0,22.0,22.0,7.0
2.0,65.14399999999999,600.0,928.1586566666667,7200000.0,22.0,22.0,4.0
2.0,65.14399999999999,600.0,905.9241566666666,7200000.0,22.0,22.0,7.0
0.0,127.67,250.0,250.0,366000.0,26.0,22.0,0.0
0.0,127.67,250.0,250.0,366000.0,26.0,22.0,5.0
0.0,127.67,250.0,250.0,366000.0,26.0,22.0,0.0
0.0,127.67,250.0,250.0,366000.0,26.0,22.0,5.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,14.0
3.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,28.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,14.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,28.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,14.0
2.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,28.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,14.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,28.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,0.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,1.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,7.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,14.0
0.0,145.87733333333333,840.0,800.0,4000000.0,5.0,22.0,28.0
4.0,270.0,510.0,715.2,5000000.0,26.0,4.0,1.0
4.0,270.0,510.0,709.13,5000000.0,26.0,4.0,4.0
4.0,270.0,510.0,690.94,5000000.0,26.0,4.0,1.0
4.0,270.0,510.0,573.26,5000000.0,26.0,4.0,4.0
0.0,94.216,220.0,400.0,500000.0,22.0,22.0,0.0
0.0,94.216,220.0,400.0,500000.0,22.0,22.0,1.0
0.0,94.216,220.0,400.0,500000.0,22.0,22.0,3.0
0.0,94.216,220.0,400.0,500000.0,22.0,22.0,6.0
0.0,94.216,220.0,400.0,500000.0,22.0,22.0,9.0
2.0,103.0,250.0,400.0,1000000.0,20.0,20.0,0.04167
2.0,103.0,250.0,400.0,1000000.0,20.0,20.0,1.0
0.8,35.0,210.0,826.1887,1670000.0,10.0,10.0,1.0
0.8,35.0,210.0,836.0613666666667,1670000.0,10.0,10.0,7.0
0.8,35.0,210.0,488.864,5000000.0,10.0,10.0,1.0
0.8,35.0,210.0,488.864,5000000.0,10.0,10.0,7.0
0.8,35.0,210.0,552.73,15000000.0,10.0,10.0,1.0
0.8,35.0,210.0,552.7299999999999,15000000.0,10.0,10.0,7.0
3.0,20.0,413.0,407.3245,10000000.0,22.0,22.0,0.0
3.0,20.0,413.0,411.80896666666666,10000000.0,22.0,22.0,4.0
3.0,20.0,413.0,412.7423,10000000.0,22.0,22.0,15.0
3.25,35.0,413.0,293.09,10000000.0,22.0,22.0,0.0
3.25,35.0,413.0,435.98496666666665,10000000.0,22.0,22.0,4.0
3.25,35.0,413.0,435.9849666666666,10000000.0,22.0,22.0,15.0
3.5,60.0,413.0,372.59,10000000.0,22.0,22.0,0.0
3.5,60.0,413.0,444.9028333333333,10000000.0,22.0,22.0,4.0
3.5,60.0,413.0,447.7498333333333,10000000.0,22.0,22.0,15.0
3.75,90.0,413.0,441.59,10000000.0,22.0,22.0,0.0
3.75,90.0,413.0,452.3775,10000000.0,22.0,22.0,4.0
3.75,90.0,413.0,452.3774999999999,10000000.0,22.0,22.0,15.0
4.0,120.0,413.0,524.5,10000000.0,22.0,22.0,0.0
4.0,120.0,413.0,475.2750666666667,10000000.0,22.0,22.0,4.0
4.0,120.0,413.0,467.2581666666667,10000000.0,22.0,22.0,15.0
